seed_key,seed_label,source_system,source_id,doi,pmid,pmcid,title,authors,journal,year,url,abstract,query,fetched_at
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED40646449,10.1186/s12880-025-01824-9,40646449,PMC12255054,The clinical benefits of [&lt;sup&gt;18&lt;/sup&gt;F]AlF-NOTA-octreotide PET/CT in staging and restaging patients with gastroenteropancreatic neuroendocrine neoplasms: comparison of [&lt;sup&gt;18&lt;/sup&gt;F]FDG PET/CT.,"Chen D, Liu Z, Wang G, Tu M, Yang F, Jiang C, Zhao K, Su X.",,2025,https://europepmc.org/article/MED/40646449,"<h4>Background</h4>Accurate clinical TNM staging is crucial for managing GEP-NENs according to the latest NCCN guidelines. [<sup>68</sup>Ga] labeled somatostatin receptor (SSTR) PET/CT outperforms [<sup>18</sup>F]FDG PET/CT in evaluating well and moderately differentiated NENs. However, few studies have investigated the performance of [<sup>18</sup>F] labeled SSTRs in the exploration of GEP-NENs.<h4>Purpose</h4>This retrospective study compared the performance of [<sup>18</sup>F]AlF-NOTA-octreotide ([<sup>18</sup>F]OC) with [<sup>18</sup>F]FDG PET/CT for precise staging and restaging GEP-NENs.<h4>Methods</h4>Participants with clinically suspected or confirmed NENs were enrolled and underwent paired [<sup>18</sup>F]OC and [<sup>18</sup>F]FDG PET/CT between. Lesion findings and PET metabolic parameters, such as the maximum standardized uptake value (SUV<sub>max</sub>) and tumor-to-background ratio (TBR), were compared between the two types of radiotracers. The results of histology or imaging follow-up served as the reference standard for the final diagnosis.<h4>Results</h4>Thirty-seven patients and 209 suspicious lesions were included in the statistical analysis. In patients for initial staging (n = 19), [<sup>18</sup>F]OC PET/CT led to upstaging of the clinical T stage in 13 (66.7%) patients and TNM stage in 10 (52.6%) patients compared with [<sup>18</sup>F]FDG PET/CT. In posttreatment patients for restaging (n = 18), [<sup>18</sup>F]OC PET/CT demonstrated superior performance in 9 (50%) patients and inferior performance in 3 (16.7%) patients compared with [<sup>18</sup>F]FDG PET/CT. For the 176 confirmed NEN lesions, the SUV<sub>max</sub> and TBR of [<sup>18</sup>F]OC were greater than those of [<sup>18</sup>F]FDG (median SUV<sub>max</sub>, 11.3 vs. 2.1; P < 0.001; median TBR, 8.0 vs. 1.6; P < 0.001, respectively). For lesions < 0.5 cm, 0.5 ~ 1.0 cm and 1.0 ~ 2.0 cm in size, [<sup>18</sup>F]OC PET/CT had a significantly higher sensitivity than [<sup>18</sup>F]FDG PE","(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED41681923,10.3390/cancers18030449,41681923,PMC12896426,Prognostic Value of Qualitative Splenic [&lt;sup&gt;18&lt;/sup&gt;F]FDG Uptake on Baseline PET/CT in Newly Diagnosed Diffuse Large B-Cell Lymphoma.,"Hwang Y, Bae SH, Byun SJ, Choi B.",,2026,https://europepmc.org/article/MED/41681923,"<b>Background/Objectives</b>: Accurate risk stratification at diagnosis is crucial for the optimal management of diffuse large B-cell lymphoma (DLBCL). While Fluorine-18 fluorodeoxyglucose positron emission tomography/computed tomography ([<sup>18</sup>F]FDG PET/CT) is the standard imaging modality for staging, the prognostic value of non-tumoral uptake patterns remains under investigation. Here, we aimed to investigate the prognostic significance of qualitative splenic [<sup>18</sup>F]FDG uptake on baseline PET/CT in patients with newly diagnosed DLBCL, focusing on relapse-free survival (RFS) and overall survival (OS). <b>Methods</b>: This retrospective study included consecutive patients with newly diagnosed DLBCL in a Korean cohort who underwent baseline [<sup>18</sup>F]FDG PET/CT between December 2016 and August 2023. Qualitative splenic uptake was visually assessed on maximum intensity projection images. Associations between splenic uptake, prognostic indices, and clinicopathologic characteristics were evaluated. Survival outcomes and independent prognostic factors were analyzed using Kaplan-Meier methods and Cox proportional hazards regression models. <b>Results</b>: A total of 142 patients were analyzed (43 relapsed, 58 died). Positive splenic [<sup>18</sup>F]FDG uptake was observed in 72 patients and was significantly more frequent in patients who relapsed (<i>p</i> < 0.001). Positive splenic uptake was significantly associated with inferior RFS (<i>p</i> < 0.001) and OS (<i>p</i> = 0.010). For RFS, advanced Ann Arbor stage, ECOG performance status, and extranodal involvement were also significant factors. In multivariable analysis, positive splenic uptake remained an independent predictor of poorer RFS (hazard ratio 2.175, <i>p</i> = 0.043), along with advanced stage (hazard ratio 2.872, <i>p</i> = 0.004). <b>Conclusions</b>: Qualitative splenic [<sup>18</sup>F]FDG uptake on baseline PET/CT is associated with adverse clinical outcomes in patients with DLBCL","(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED40846802,10.1007/s00277-025-06562-0,40846802,PMC12552394,Prognostic value of baseline body composition parameters from &lt;sup&gt;18&lt;/sup&gt;F-FDG PET/CT in angioimmunoblastic T-cell lymphoma patients.,"Gong H, Shang J, Li J, Ding C, Xu H, Tang L, Cheng Y.",,2025,https://europepmc.org/article/MED/40846802,"This retrospective study investigated preliminarily the prognostic value of body composition parameters derived from baseline <sup>18</sup>F-FDG PET/CT in angioimmunoblastic T-cell lymphoma (AITL) patients. We included 94 treatment-naïve AITL patients diagnosed by histopathology. Based on the axial CT images of the third lumbar vertebra, the areas of skeletal muscle (SM), visceral adipose tissue (VAT), and subcutaneous adipose tissue (SAT) were semi-automatically delineated and standardized to finally obtain SM index (SMI), VAT index (VATI), and SAT index (SATI). Body composition density characterized by CT attenuation was obtained, including SM density (SMD), VAT density (VATD), and SAT density (SATD). Besides, the maximum standardized uptake value (SUVmax), total metabolic tumor volume (TMTV), and total lesion glycolysis (TLG) were also calculated. Endpoints included progression-free survival (PFS) and overall survival (OS). Survival curves and Cox regression analysis were performed‌‌.Of 94 AITL patients(mean age:63.4 ± 9.7 years,67% men), 65 progressed and 55 died[median follow-up: 27.5 (10.5-45.7) months].High baseline C-reactive protein level [hazard ratio (HR) = 2.47, 95%CI: 1.37-4.45, p = 0.003), low SMD (HR = 2.18, 95%CI:1.29-3.69, p = 0.003), high SATD (HR = 1.92, 95%CI: 1.05-3.54, p = 0.035), and low VATI (HR = 1.95, 95%CI: 1.12-3.38, p = 0.018) were independent risk factors for poor PFS. AITL score>2(HR = 2.90, 95%CI: 1.59-5.29, p < 0.001), sarcopenia(HR = 1.78, 95%CI: 1.01-3.12,p = 0.045), low VATI(HR = 2.24,95%CI: 1.27-3.95,p = 0.005), and high TMTV(HR = 2.46, 95%CI: 1.37-4.40, p = 0.003) may serve as independent risk factors for poor OS. In conclusion, in addition to conventional TMTV, body composition parameters derived from baseline <sup>18</sup>F-FDG PET/CT may offer preliminary prognostic value for AITL patients.","(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED41650071,10.1097/md.0000000000047420,41650071,PMC12885658,Infected plastic biliary stent identified by FDG PET/CT: A case report.,"Han YH, Kim SH, Lee CS.",,2026,https://europepmc.org/article/MED/41650071,"<h4>Rationale</h4>The diagnostic evaluation of patients presenting with fever can be challenging, especially in cases where conventional imaging modalities fail to reveal a definitive focus of infection. This case illustrates the diagnostic value of F-18 fluorodeoxyglucose positron emission tomography/computed tomography (FDG PET/CT) in detecting infected biliary stents as a persistent nidus of sepsis.<h4>Patient concerns</h4>An 82-year-old woman presented with recurrent episodes of fever, chills, and myalgia. Despite multiple hospitalizations and temporary improvement with empirical antibiotics, her symptoms recurred after discharge.<h4>Diagnoses</h4>FDG PET/CT revealed focal FDG uptake at the proximal tip and linear hypermetabolism along the distal portions of the biliary stents, suggestive of infection. Endoscopic examination confirmed major duodenal papillitis, diffuse biofilm formation, and biliary sludges at the stent tips. Microbiological cultures identified Escherichia coli and Klebsiella pneumoniae.<h4>Interventions</h4>Endoscopic removal of the biliary stents was performed, followed by targeted antimicrobial therapy based on culture results.<h4>Outcomes</h4>The patient experienced resolution of febrile episodes and improvement in laboratory inflammatory markers following stent removal and appropriate antibiotic treatment.<h4>Lessons</h4>FDG PET/CT could serve as a valuable diagnostic modality in patients with recurrent fever and a history of biliary intervention, by enabling the identification of infected indwelling stents. Early use of FDG PET/CT could help avoid unnecessary procedures and guide timely interventions.","(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED40281230,10.1038/s41598-025-98757-8,40281230,PMC12032344,Preclinical and clinical evaluation of [&lt;sup&gt;64&lt;/sup&gt;Cu]Cu-PSMA-Q PET/CT for prostate cancer detection and its comparison with [&lt;sup&gt;18&lt;/sup&gt;F]FDG imaging.,"Chen F, Zhang H, Zhan Y, Huang X, He Z, Ma D, Tang T, Li S.",,2025,https://europepmc.org/article/MED/40281230,"This study aimed to develop and evaluate [<sup>64</sup>Cu]Cu-PSMA-Q as a novel positron emission tomography (PET) imaging agent for prostate cancer detection, assessing its diagnostic accuracy and clinical applicability in comparison to [<sup>18</sup>F]FDG PET imaging. [<sup>64</sup>Cu]Cu-PSMA-Q was synthesized, purified, and subjected to comprehensive quality control. Its binding affinity, cellular uptake, and internalization were assessed in vitro using prostate-specific membrane antigen (PSMA)-positive LNCaP C4-2B cells. In vivo toxicity studies were conducted in 12 mouse models (6 per group). Small-animal PET/CT (positron emission tomography/computed tomography) imaging and biodistribution studies were performed on tumor-bearing mice. Clinical evaluation involved PET/CT imaging with [<sup>64</sup>Cu]Cu-PSMA-Q in 29 prostate cancer patients, with comparative analysis against [<sup>18</sup>F]FDG PET/CT imaging. Radiation dosimetry was calculated using OLINDA/EXM software, and diagnostic performance metrics, including maximum standardized uptake value (SUVmax), mean standardized uptake value (SUVmean), and tumor-to-background ratio, were analyzed using SPSS v24.0, with P < 0.05 considered statistically significant. Comparative analyses utilized t-tests or Mann-Whitney U tests as appropriate. [<sup>64</sup>Cu]Cu-PSMA-Q achieved over 99% radiochemical purity and a specific activity of 20.5 ± 1 GBq/μmol. In vitro studies demonstrated a dissociation constant (Kd) of 4.083 nM, along with high cellular uptake and internalization in LNCaP C4-2B cells. No significant toxicity was observed in mouse models. Small -animal PET/CT imaging revealed peak tumor uptake at 4 h post-injection in LNCaP C4-2B tumor xenografts. In clinical evaluations, [<sup>64</sup>Cu]Cu-PSMA-Q PET/CT detected more lesions than [<sup>18</sup>F]FDG, with significantly higher SUVmax, SUVmean, and tumor-to-background ratios. The mean effective radiation dose was calculated as 4.48 ± 0.99 mSv. [<sup>64</su","(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED40984973,10.2147/ijgm.s513034,40984973,PMC12450381,Predictive Value of Preoperative [&lt;sup&gt;18&lt;/sup&gt;F]FDG PET/CT-Derived Heterogeneity Index for Occult Lymph Node Metastasis in Clinical N0 Gastric Adenocarcinoma.,"Wu B, Tian WJ, Li L, Zhu YQ, Sun YG.",,2025,https://europepmc.org/article/MED/40984973,"<h4>Objective</h4>To investigate the predictive value of preoperative [<sup>18</sup>F]fluorodeoxyglucose ([<sup>18</sup>F]FDG) positron emission tomography/computed tomography (PET/CT)-derived heterogeneity index (HI) for occult lymph node metastasis (OLM) in clinical N0 gastric adenocarcinoma.<h4>Methods</h4>This retrospective study included 83 patients with clinical N0 gastric adenocarcinoma who underwent [<sup>18</sup>F]FDG PET/CT scans before radical surgery between March 2018 and June 2024. Patients were classified as OLM-positive (n=40) or OLM-negative (n=43) based on postoperative pathology. Clinical characteristics, PET/CT metabolic parameters [maximum standardized uptake value (SUVmax), mean standardized uptake value (SUVmean), peak standardized uptake value (SUVpeak), tumor-to-liver ratio (TLR), metabolic tumor volume (MTV), and total lesion glycolysis (TLG)], and heterogeneity indices (HI-1 and HI-2) were analyzed. Univariate and multivariate logistic regression models were applied to identify independent predictors of OLM. ROC curve analysis was performed to assess diagnostic performance. Statistical analysis was conducted using SPSS version 26.0, with P<0.05 considered statistically significant.<h4>Results</h4>Gender, tumor differentiation, and pathological T stage differed significantly between the two groups (P<0.05). HI-2 was significantly higher, while SUVmax, SUVmean, and HI-1 were significantly lower in the OLM-positive group (P<0.05). Multivariate analysis identified pathological T stage (T3-T4, OR=4.778, P=0.022) and HI-2 >4.959 (OR=6.887, P=0.002) as independent predictors of OLM. ROC analysis revealed that HI-2 had an AUC of 0.711 (95% CI: 0.596-0.824, P=0.001), with 52.5% sensitivity and 88.37% specificity at the optimal threshold.<h4>Conclusion</h4>HI-2 derived from preoperative [<sup>18</sup>F]FDG PET/CT is a significant independent predictor of OLM in clinical N0 gastric adenocarcinoma patients, alongside pathological T stage.","(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED41024820,10.4240/wjgs.v17.i9.107301,41024820,PMC12476778,Diagnostic significance of fluorine-18-fluorodeoxyglucose-positron emission tomography/computed tomography in differentiating Edmondson grade II and III hepatocellular carcinoma.,"Niu XB, Li YP, Chao FF, Mei XL, Han XM, Wang RH.",,2025,https://europepmc.org/article/MED/41024820,"<h4>Background</h4>Preoperative prognosis assessment of hepatocellular carcinoma (HCC) is crucial, and pathologic grading is a key prognostic determinant that affects patient prognosis. Therefore, accurate determination of pathological grading before surgical intervention is crucial for optimizing treatment strategies and improving prognostic outcomes.<h4>Aim</h4>To investigate the distinguishing capability of fluorine-18-fluorodeoxyglucose-positron emission tomography/computed tomography (<sup>18</sup>F-FDG PET/CT)-derived metabolic parameters between Edmondson grade II and III HCC and to assess their correlation with Ki67 expression levels.<h4>Methods</h4>We retrospectively assessed the <sup>18</sup>F-FDG PET/CT imaging datasets from 32 patients with solitary HCC, all of whom had pathological confirmation of their diagnosis. Patients were categorized into Edmondson grade II and III groups according to pathological grading criteria. Comparative analyses were conducted on metabolic parameters, including maximum standardized uptake value (SUV<sub>max</sub>), mean standardized uptake value (SUV<sub>mean</sub>), metabolic tumor volume (MTV), total lesion glycolysis (TLG), tumor-to-normal background ratio (TNR), and tumor-to-blood pool ratio (TBR), between the groups. Further, correlations between these parameters and Ki67 expression were investigated.<h4>Results</h4>Significant differences were observed in SUV<sub>max</sub>, SUV<sub>mean</sub>, TLG, TNR, and TBR between Edmondson grade II and III HCC groups (<i>P <</i> 0.05), whereas MTV was not significantly different (<i>P =</i> 0.052). The maximum tumor diameter and Ki67 expression percentage significantly varied between the two groups (<i>P <</i> 0.05). SUV<sub>max</sub> yielded the largest area under the receiver operating characteristic curve, measuring 0.853 (95% confidence interval: 0.709-0.997, <i>P</i> = 0.001). Using an optimal SUV<sub>max</sub> cut-off of 10.95, the sensitivity and specificity for identifyi","(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED41236467,10.1016/j.jaccas.2025.106054,41236467,PMC12833663,Reversible Biventricular Dysfunction Due to Right Ventricular Pacing in a Patient With Prior Cancer Treatment.,"Sanhueza S, Castillo J, Chiliquinga D, Bulnes J, Paredes A.",,2026,https://europepmc.org/article/MED/41236467,"<h4>Background</h4>We report the case of a 54-year-old woman with a history of breast cancer treated with chemotherapy, surgery, and thoracic radiotherapy in 2007, who developed pacing-induced cardiomyopathy (PICM) after right ventricular pacing.<h4>Case summary</h4>The patient initially presented with symptomatic trifascicular block and underwent single-chamber pacemaker implantation due to bilateral subclavian vein stenosis, with atrial sensing (VDD mode). Eight months postimplantation, she presented with heart failure symptoms and new-onset biventricular systolic dysfunction. Ventricular pacing was 100% owing to complete atrioventricular block. Coronary angiography was unremarkable, and catheterization confirmed elevated filling pressures without pericardial constrictive physiology.<h4>Discussion</h4>Given the patient's lack of candidacy for cardiac resynchronization therapy, medical treatment was optimized, leading to significant functional improvement and recovery of biventricular function within 6 months.<h4>Take-home message</h4>This case highlights the potential reversibility of pacing-induced cardiomyopathy with optimal medical therapy when cardiac resynchronization therapy is not feasible.","(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED41464518,10.3390/ijerph22121885,41464518,PMC12732775,Pilot Study on Risk Perception in Practices with Medical Cyclotrons in Radiopharmaceutical Centers in Latin American Countries: Diagnosis and Corrective Measures.,"Montero-Díaz F, Torres-Valle A, Jauregui-Haza U.",,2025,https://europepmc.org/article/MED/41464518,"Practices with medical cyclotrons to produce PET radiopharmaceuticals in Latin America represent a technological advance for the diagnosis and treatment of diseases such as cancer, but they involve occupational risks due to exposure to ionizing radiation. This study evaluates the perception of risk in 46 radiopharmacy service workers in 13 countries in the region (Argentina, Bolivia, Brazil, Chile, Colombia, Costa Rica, Cuba, Ecuador, Mexico, Peru, Portugal, Dominican Republic and Venezuela), analyzing differences by gender and age. The questionnaire, validated by reliability analysis (Cronbach's coefficient α > 0.7), was statistically analyzed with means, standard deviations (SD) and standard errors (SE), 95% confidence intervals (Student's t-distribution), and coefficients of variation (CV) to assess the dispersion of each variable. The results reveal general underestimation in dimensions such as reversibility of consequences (SD = 0.7142, SE = 0.1053) and familiarity (SD = 0.8410, SE = 0.124), promoting complacency, while immediacy of consequences shows overestimation (SD = 0.9760, SE = 0.1439), amplifying anxiety. By gender, women tend to overestimate (e.g., immediacy = 2.5) and men underestimate (e.g., confidence = 1.78); by age, young people (26-45 years old) overestimate more than older people (≥46 years old). These deviations, with high QoL indicating heterogeneity, suggest interventions such as continuous training, real-time monitoring, and communication campaigns to balance perception. Practical recommendations include job rotations to reduce underestimation due to familiarity and simulations to mitigate emotional overestimation, which are aligned with IAEA regulations (GSR Part 3, SSG-46) to promote a sustainable safety culture.","(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED40927146,10.4103/ijnm.ijnm_102_24,40927146,PMC12416619,"Synthesis of 1,3,4,6-Tetra-O-acetyl-2-O-trifluoromethanesulfonyl-β-D-mannopyranose (Mannose Triflate) Precursor for the Production of [&lt;sup&gt;18&lt;/sup&gt;F] FDG.","Ali Muhammad KS, George JM, Nanabala R, Antony A, Muhammed KA, Kottuparamban D, Pokkat J, Arun PK, Kuni SM, Pazhakkal V, George T, Pillai MRA.",,2025,https://europepmc.org/article/MED/40927146,"<h4>Purpose of the study</h4>1,3,4,6-tetra-O-acetyl-2-O-trifluoromethanesulfonyl-β-D-mannopyranose (mannose triflate), the precursor used for the synthesis of [<sup>18</sup>F] Fluorodeoxyglucose ([<sup>18</sup>F] FDG) is imported from a few commercial suppliers abroad. As part of self-reliance, a reliable synthesis and characterization of mannose triflate has been developed, details of which are reported in this paper.<h4>Materials and methods</h4>Synthesis of 1,3,4,6-tetra-O-acetyl-2-O-trifluoromethanesulfonyl-β-D-mannopyranose (Mannose triflate) carried by Triflation of 1,3,4,6-Tetra-O-acetyl-β-D-mannopyranose with Tf2O-pyridine under argon atmosphere for 6 h. Synthesized mannose triflate is used for the production of [<sup>18</sup>F] FDG using siemens explora FDG-4-automated module.<h4>Results</h4>Starting from 2.6 g of 1,3,4,6-Tetra-O-acetyl-β-D-mannopyranose, mannose triflate was synthesized with an overall yield of ~ 3.0 g (~80%). The synthesis was systematically scaled up to 52 g based on the experience from the initial small size batches. The characterization of the product was done by Infra Red, Nuclear Magnetic Resonance and Mass spectroscopy. The precursor was used in the manufacture of [<sup>18</sup>F] FDG using Siemens Explora synthesis module. Radiochemical yields of 55% ± 2% (decay uncorrected), radiochemical purity >96% were obtained which is comparable with the imported precursor. All the quality control parameters were within the limits as per pharmacopoeia when the in-house synthesized mannose triflate was used.<h4>Conclusion</h4>A large-scale preparation of mannose triflate is now carried out to satisfy the growing needs for FDG in positron emission tomography centers and hospitals.","(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,PubMed,42119458,10.1016/j.clinsp.2026.100992,42119458,,A stepwise diagnostic framework for recurrent unexplained fever in adults: an evidence-based review with focus on Latin America.,Favarato Maria Helena; Aguiar Victoria Luisa Pereira; Paiva Edison Ferreira; Mendonça Leonardo Oliveira,"Clinics (Sao Paulo, Brazil)",2026,https://pubmed.ncbi.nlm.nih.gov/42119458/,"Recurrent fever is a complex clinical presentation that poses significant diagnostic challenges, particularly when no clear etiology emerges despite extensive investigation. This integrative narrative review provides a comprehensive overview of recurrent fever and proposes a practical diagnostic flowchart focused on the most frequent etiologies, with particular emphasis on the Latin American and Brazilian contexts. Literature from MEDLINE/PubMed, LILACS, and SciELO was reviewed to summarize evidence on epidemiology, differential diagnosis, and diagnostic strategies. Recurrent fever may arise from infectious diseases, autoimmune or autoinflammatory disorders, malignancies, metabolic or occupational conditions, drug-induced etiologies, and factitious causes. Infections, notably tuberculosis, malaria, leishmaniasis, and endocarditis, remain leading contributors in developing countries. Non-infectious causes such as rheumatologic conditions, neoplasms, and inborn errors of immunity must also be considered, especially in persistent or unexplained cases. A structured, tiered approach to diagnosis is recommended, beginning with basic laboratory and imaging studies, progressing to targeted invasive procedures and advanced modalities such as 18F-FDG PET/CT, and, when appropriate, genomic sequencing. The flowchart proposed in this review emphasizes clinical history, frequent reassessment, and the judicious use of diagnostic resources to balance cost-effectiveness and diagnostic yield. Moreover, distinguishing between inflammatory and non-inflammatory patterns, as well as identifying the newly described Syndrome of Undifferentiated Recurrent Fever (SURF), may guide further evaluation. Ultimately, recurrent fever requires a systematic and multidisciplinary approach. Incorporating epidemiological context and advances in molecular and imaging technologies may improve diagnostic accuracy and patient outcomes.","(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19
