seed_key,seed_label,source_system,source_id,doi,pmid,pmcid,title,journal,year,url,curation_decision,information_type,relation_scope,review_decision,review_theme,publish_scope,recommended_action,review_rationale,matched_technical_terms,matched_clinical_terms,matched_geo,query,fetched_at,curated_at,reviewed_at
i131,I-131,EuropePMC,MED42150561,10.1088/1361-6498/ae6f27,42150561,,Beyond iodine-131: protective effect of stable iodine for all iodine isotopes of radiological concern.,,2026,https://europepmc.org/article/MED/42150561,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radioiodine; iodine-131,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,PubMed,42150561,10.1088/1361-6498/ae6f27,42150561,,Beyond iodine-131: protective effect of stable iodine for all iodine isotopes of radiological concern.,Journal of radiological protection : official journal of the Society for Radiological Protection,2026,https://pubmed.ncbi.nlm.nih.gov/42150561/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radioiodine; iodine-131,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,PubMed,41974779,10.1038/s41598-026-47796-w,41974779,,Cancer treatment by radioimmunotherapy: insights from a dynamical model of cancer stem cells and hypoxia effects.,Scientific reports,2026,https://pubmed.ncbi.nlm.nih.gov/41974779/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",lutetium; iodine-131,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,EuropePMC,MED41746558,10.1186/s41181-025-00395-y,41746558,PMC13038832,Drug interactions involving therapeutic radiopharmaceuticals: a systematic review.,,2026,https://europepmc.org/article/MED/41746558,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia_global_util,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",biodistribution; radiopharmaceutical,diagnostic,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,EuropePMC,MED37300484,10.1089/thy.2023.0090,37300484,,Dysfunction of the Salivary and Lacrimal Glands After Radioiodine Therapy for Thyroid Cancer: Results of the START Study After 6-Months of Follow-Up.,,2023,https://europepmc.org/article/MED/37300484,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia_global_util,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",absorbed dose; radioiodine,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,PubMed,41635034,10.1016/j.fertnstert.2009.10.046,41635034,PMC5748086,Effects of High-dose Radioactive Iodine Therapy on Hormonal Profiles and Sperm Quality in Thyroidectomy Patients.,Molecular imaging and radionuclide therapy,2026,https://pubmed.ncbi.nlm.nih.gov/41635034/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radioiodine,imaging,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,EuropePMC,MED38907832,10.1007/s11136-024-03721-0,38907832,,Health-related quality of life and radioiodine therapy in thyroid cancer patients: a before-and-after study.,,2024,https://europepmc.org/article/MED/38907832,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia_global_util,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",absorbed dose; radioiodine,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,EuropePMC,MED41134547,10.1002/acm2.70314,41134547,PMC12551593,Hemodialysis-associated radioactive waste management in [<sup>131</sup>I]I and [<sup>177</sup>Lu]Lu radionuclide therapy.,,2025,https://europepmc.org/article/MED/41134547,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia_global_util,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radiation protection; dotatate; lutetium; iodine-131,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,PubMed,42136569,10.1021/acsami.6c01385,42136569,,Hyperbranched Polyethylenimine-Segmented Silica Aerogel Attains Record-High Dynamic Capture of Radioactive Iodine.,ACS applied materials & interfaces,2026,https://pubmed.ncbi.nlm.nih.gov/42136569/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radioiodine,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,PubMed,41861727,10.1016/j.ejmp.2026.105769,41861727,,Lesional dosimetry in,Physica medica : PM : an international journal devoted to the applications of physics to medicine and biology : official journal of the Italian Association of Biomedical Physics (AIFB),2026,https://pubmed.ncbi.nlm.nih.gov/41861727/,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia_global_util,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",dosimetry; absorbed dose,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,EuropePMC,MED39259816,10.1080/09553002.2024.2400484,39259816,,Long-term biological effects after acute <sup>131</sup>I-administration of two rat models (with and without thyroid).,,2024,https://europepmc.org/article/MED/39259816,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radioiodine; iodine-131,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,PubMed,42071107,10.2967/jnumed.114.144089,42071107,6143929,Long-term relative survival with and without radioiodine in patients with low-risk thyroid cancer: a SEER based analysis of histologic subtypes and risk factors.,European journal of nuclear medicine and molecular imaging,2026,https://pubmed.ncbi.nlm.nih.gov/42071107/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radioiodine,imaging,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,PubMed,41759273,10.1016/j.apradiso.2026.112521,41759273,,MEYER project: Towards a national protocol for in vivo measurement of,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture, industry and medicine",2026,https://pubmed.ncbi.nlm.nih.gov/41759273/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",iodine-131,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,EuropePMC,MED41180744,10.1097/ms9.0000000000003725,41180744,PMC12577914,Multinodular goiter in ectopic lingual thyroid: a case report with comprehensive review.,,2025,https://europepmc.org/article/MED/41180744,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radioiodine,imaging,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,PubMed,41620954,10.1093/rpd/ncaf196,41620954,,Occupational and ambient radiation dose monitoring in a nuclear medicine department.,Radiation protection dosimetry,2026,https://pubmed.ncbi.nlm.nih.gov/41620954/,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia_global_util,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",dosimetry; radiation protection; 99mtc,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,PubMed,41505124,10.1097/HP.0000000000002044,41505124,,Organ Dosimetry in Radionuclide Therapy: Biokinetics of 131 I and Dose with a Healthy Thyroid and after Thyroidectomy Using MCNP6.,Health physics,2026,https://pubmed.ncbi.nlm.nih.gov/41505124/,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia_global_util,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",dosimetry; internal dosimetry; absorbed dose,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,EuropePMC,MED36424255,10.1016/j.ejmp.2022.09.013,36424255,,Patient-specific biokinetics and hybrid 2D/3D approach integration in OEDIPE software: Application to radioiodine therapy.,,2023,https://europepmc.org/article/MED/36424255,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia_global_util,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",dosimetry; radioiodine; i-131,spect,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,PubMed,42151323,10.1038/s41598-026-53030-4,42151323,,Post-Chornobyl thyroid papillary carcinomas display distinct past,Scientific reports,2026,https://pubmed.ncbi.nlm.nih.gov/42151323/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",iodine-131,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,EuropePMC,MED42151323,10.1038/s41598-026-53030-4,42151323,,Post-Chornobyl thyroid papillary carcinomas display distinct past &lt;sup&gt;131&lt;/sup&gt;I exposure and radiation-associated carcinogenesis molecular signatures at low and high thyroid doses.,,2026,https://europepmc.org/article/MED/42151323,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",iodine-131,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,EuropePMC,MED36765697,10.3390/cancers15030740,36765697,PMC9913142,Probiotic Bacteria Cannot Mitigate the Adverse Effects of Radioactive Iodine-131 Treatment.,,2023,https://europepmc.org/article/MED/36765697,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radioiodine; iodine-131,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,EuropePMC,MED41227267,10.3390/jcm14217871,41227267,PMC12609194,Prolonged Normal Thyroid Function After &lt;sup&gt;131&lt;/sup&gt;I Radioiodine Therapy Using a Minute LT3 Suppression Test (LT3s-RIT) in Patients with Thyroid Unifocal Autonomy and Baseline Detectable TSH.,,2025,https://europepmc.org/article/MED/41227267,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia_global_util,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",dosimetry; radioprotection; absorbed dose; radioiodine,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,EuropePMC,MED41296580,10.25259/ijmr_542_2025,41296580,PMC12744558,Radioprotectors &amp; mitigators in radiation therapy: Harnessing diverse pathways for optimizing clinical outcomes.,,2025,https://europepmc.org/article/MED/41296580,revisar_manual,otro_revisar,revisar_manual,mantener_vigilancia,radiofarmacia_clinica_o_tecnica,vigilancia,Mantener como vigilancia tematica; no contar como produccion CCHEN salvo afiliacion confirmada.,Contiene senal tecnica/clinica de radiofarmacia o medicina nuclear: radioprotectors,,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,PubMed,41387247,10.1021/acsami.5c19595,41387247,,Redox-Active Antimony Sulfide Frameworks for Dynamic Radioiodine Capture.,ACS applied materials & interfaces,2025,https://pubmed.ncbi.nlm.nih.gov/41387247/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radioiodine,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,EuropePMC,MED41296188,10.1007/s11154-025-10008-3,41296188,,"Retroelements in thyroid cancer: epigenetic plasticity, dedifferentiation, and therapeutic opportunities.",,2026,https://europepmc.org/article/MED/41296188,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radioiodine,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,PubMed,41296188,10.1172/JCI85271,41296188,4767360,"Retroelements in thyroid cancer: epigenetic plasticity, dedifferentiation, and therapeutic opportunities.",Reviews in endocrine & metabolic disorders,2026,https://pubmed.ncbi.nlm.nih.gov/41296188/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radioiodine,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,PubMed,41615384,10.1111/risa.70180,41615384,,Risk Prediction and Mitigation of Drone-Deployed Radiological Dispersal Devices Using Physics and Machine Learning.,Risk analysis : an official publication of the Society for Risk Analysis,2026,https://pubmed.ncbi.nlm.nih.gov/41615384/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",i-131,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,EuropePMC,MED42018484,10.1530/etj-25-0402,42018484,,Salivary and Lacrimal Disorders in Patients Treated with Radioiodine for Differentiated Thyroid Cancer: Systematic Review and Meta-Analyses.,,2026,https://europepmc.org/article/MED/42018484,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radioiodine,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,PubMed,42018484,10.1530/ETJ-25-0402,42018484,,Salivary and lacrimal disorders in patients treated with radioiodine for differentiated thyroid cancer.,European thyroid journal,2026,https://pubmed.ncbi.nlm.nih.gov/42018484/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radioiodine,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
i131,I-131,PubMed,41964339,10.1002/adma.202522566,41964339,,Super Cost-Effective and Scalable Imine-Based Sorbent With Field Attraction and In Situ Fixation for Efficient Capture of Diverse Iodine Species under Industrial Conditions.,"Advanced materials (Deerfield Beach, Fla.)",2026,https://pubmed.ncbi.nlm.nih.gov/41964339/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radioiodine,,,"(""I-131"" OR ""Iodine-131"" OR radioiodine) AND (CCHEN OR Chile OR ""Latin America"" OR radioprotection)",2026-05-19,2026-05-19,2026-05-19
lu177_dotatate,Lu-177 DOTATATE,EuropePMC,MED41226250,10.3390/molecules30214290,41226250,PMC12610710,"&lt;sup&gt;177&lt;/sup&gt;Lu-Labeled Magnetic Nano-Formulations: Synthesis, Radio- and Physico-Chemical Characterization, Biological Applications, Current Challenges, and Future Perspectives.",,2025,https://europepmc.org/article/MED/41226250,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",theranostic; lutetium,imaging; diagnostic,,"(""Lu-177 DOTATATE"" OR ""Lutetium-177 DOTATATE"" OR ""177Lu-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
lu177_dotatate,Lu-177 DOTATATE,EuropePMC,MED32945931,10.1007/s00259-020-04988-4,32945931,PMC7498986,"European Association of Nuclear Medicine October 22 - 30, 2020 Virtual.",,2020,https://europepmc.org/article/MED/32945931,revisar_manual,otro_revisar,revisar_manual,mantener_vigilancia,radiofarmacia_clinica_o_tecnica,vigilancia,Mantener como vigilancia tematica; no contar como produccion CCHEN salvo afiliacion confirmada.,Contiene senal tecnica/clinica de radiofarmacia o medicina nuclear: nuclear medicine,,,,"(""Lu-177 DOTATATE"" OR ""Lutetium-177 DOTATATE"" OR ""177Lu-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
lu177_dotatate,Lu-177 DOTATATE,EuropePMC,MED39539797,10.1530/eo-24-0021,39539797,PMC11558954,Less frequent radiological exams to avoid futile response assessments from 177-LuDOTATE therapy for patients with advanced neuroendocrine tumors.,,2024,https://europepmc.org/article/MED/39539797,revisar_manual,paper_clinico_pet_spect,revisar_manual,mantener_vigilancia,radiofarmacia_clinica_o_tecnica,vigilancia,Mantener como vigilancia tematica; no contar como produccion CCHEN salvo afiliacion confirmada.,Contiene senal tecnica/clinica de radiofarmacia o medicina nuclear: ludotate,,imaging,,"(""Lu-177 DOTATATE"" OR ""Lutetium-177 DOTATATE"" OR ""177Lu-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
lu177_dotatate,Lu-177 DOTATATE,EuropePMC,MED34585268,10.1007/s00259-021-05356-6,34585268,PMC9388969,"The false myth of ""iodine allergy"" also in nuclear medicine.",,2021,https://europepmc.org/article/MED/34585268,revisar_manual,otro_revisar,revisar_manual,mantener_vigilancia,radiofarmacia_clinica_o_tecnica,vigilancia,Mantener como vigilancia tematica; no contar como produccion CCHEN salvo afiliacion confirmada.,Contiene senal tecnica/clinica de radiofarmacia o medicina nuclear: iodine; nuclear medicine,,,,"(""Lu-177 DOTATATE"" OR ""Lutetium-177 DOTATATE"" OR ""177Lu-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED40943997,10.3390/jcm14176238,40943997,PMC12429821,"Diagnostic Accuracy of Exercise Stress Testing, Stress Echocardiography, Myocardial Scintigraphy, and Cardiac Magnetic Resonance for Obstructive Coronary Artery Disease: Systematic Reviews and Meta-Analyses of 104 Studies Published from 1990 to 2025.",,2025,https://europepmc.org/article/MED/40943997,revisar_manual,paper_clinico_pet_spect,revisar_manual,mantener_vigilancia,radiofarmacia_clinica_o_tecnica,vigilancia,Mantener como vigilancia tematica; no contar como produccion CCHEN salvo afiliacion confirmada.,Contiene senal tecnica/clinica de radiofarmacia o medicina nuclear: scintigraphy; spect; tc99m_sestamibi_seed_match,,spect; imaging; diagnostic,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED12097457,,12097457,,Diagnostic value of 99mTc-methylene diphosphonate and 99mTc-pentavalent DMSA compared with 99mTc-sestamibi for palpable breast lesions.,,2002,https://europepmc.org/article/MED/12097457,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi; 99mtc; radiopharmaceutical,diagnostic,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,12097457,,12097457,,Diagnostic value of 99mTc-methylene diphosphonate and 99mTc-pentavalent DMSA compared with 99mTc-sestamibi for palpable breast lesions.,"Journal of nuclear medicine : official publication, Society of Nuclear Medicine",2002,https://pubmed.ncbi.nlm.nih.gov/12097457/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi; 99mtc; radiopharmaceutical,diagnostic,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED18580233,10.1097/rlu.0b013e3181779310,18580233,,Early parathyroid MIBI SPECT imaging in the diagnosis of persistent hyperparathyroidism.,,2008,https://europepmc.org/article/MED/18580233,revisar_manual,paper_clinico_pet_spect,revisar_manual,mantener_vigilancia,radiofarmacia_clinica_o_tecnica,vigilancia,Mantener como vigilancia tematica; no contar como produccion CCHEN salvo afiliacion confirmada.,Contiene senal tecnica/clinica de radiofarmacia o medicina nuclear: mibi; spect; tc99m_sestamibi_seed_match,,spect; imaging,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,18580233,10.1097/RLU.0b013e3181779310,18580233,,Early parathyroid MIBI SPECT imaging in the diagnosis of persistent hyperparathyroidism.,Clinical nuclear medicine,2008,https://pubmed.ncbi.nlm.nih.gov/18580233/,revisar_manual,paper_clinico_pet_spect,revisar_manual,mantener_vigilancia,radiofarmacia_clinica_o_tecnica,vigilancia,Mantener como vigilancia tematica; no contar como produccion CCHEN salvo afiliacion confirmada.,Contiene senal tecnica/clinica de radiofarmacia o medicina nuclear: mibi; nuclear medicine; spect; tc99m_sestamibi_seed_match,,spect; imaging,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
